data,hora,ocorrência,endereço,bairro,município,cod_tipo,descrição,cód. sub tipo,desc. sub tipo,sit. encontrada,descrição finalização,obs. finalização
30/04/2020,23:42:22,M2345278,"RUA H CJ LUIZ ALVES II, 81 : EST",.LTM CRUZ ALVES II,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,01:44:59,M2345350,"RUA SAO ROQUE,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,01:49:58,M2345353,"RUA H UM CJ LUIZ ALVES II, 20 : EST",.LTM CRUZ ALVES II,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,02:18:20,M2345365,"AV LOURIVAL BATISTA,  :NUMERAL INFORMADO 0",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,02:31:15,M2345369,"RUA B LOT ROSA MARIA, 70 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,03:27:32,M2345383,"RUA L LOT ROSA DO OESTE, 100 :NUMERAL INFORMADO 0",.LTM ROSA DO OESTE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,06:17:58,M2345403,"TV CARLOS MENEZES,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,07:00:04,M2345406,"ROD BR101,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,ENDEREÇO NÃO LOCALIZADO,
01/05/2020,10:03:11,M2345431,"POV NOVA DESCOBERTA,  ",.A DEFINIR,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,10:54:17,M2345442,"TRV GRACILIANO F DOS SANTOS,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,SOLICITANTE NÃO INF. O SUFICIENTE,SOLICITANTE NÃO INFORMOUNUMERTAL DA RESIDENCIA E NEM NUMERAL VIZINHO COMO REF.
01/05/2020,11:26:06,M2345450,"POV CARDOSO,  :NUMERAL INFORMADO 0",.NI,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,SOLICITANTE NÃO INF. O SUFICIENTE,0
01/05/2020,13:09:42,M2345497,"RUA B CJ MANOEL CONDE SOBRAL,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,AUTOR EVADIU-SE DO LOCAL,
01/05/2020,15:46:56,M2345592,"RUA GRACILIANO F SANTOS,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS 
01/05/2020,16:34:14,M2345646,"RUA B CJ MUTIRAO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,vtrs ocupadas
01/05/2020,17:04:10,M2345684,"RUA JOSE DE ARAUJO, 372 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,,,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS 
01/05/2020,17:18:08,M2345703,"AV MARGINAL, 609 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS 
01/05/2020,17:41:16,M2345745,"AV CHESF, 70 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS 
01/05/2020,18:32:09,M2345838,"RUA ELPIDIO BATISTA NERI, 453 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS 
01/05/2020,18:32:25,M2345840,"RUA ANTONIO FERNANDES,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,18:35:31,M2345845,"RUA MIGUEL PEREIRA, 72 : EST",.LTM JACANA I,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,18:37:06,M2345850,"RUA OITO CJ MARIA DO CARMO ALVES III, 62 : EST",.CJ HAB DRA MARIA CARMO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,18:42:03,M2345863,"RUA SAO PAULO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS  OCUPADAS 
01/05/2020,18:43:17,M2345867,"AV SAO LUIZ,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,18:43:27,M2345868,"RUA ROSA DE SAROM,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,19:31:13,M2345935,"POV NOVA DESCOBERTA,  ",.A DEFINIR,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,19:36:25,M2345943,"RUA ALTO BOA VISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,TERMO CIRCUNSTANCIADO,
01/05/2020,19:42:21,M2345954,"RUA ROOSEVELT MENEZES,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
01/05/2020,19:44:44,M2345960,"RUA SEM DENOMINACAO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,19:45:50,M2345964,"RUA JUSCELINO DE JESUS GAMA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,19:55:37,M2345987,"RUA JOSE DE ARAUJO, 360 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,20:04:33,M2346000,"RUA IMA DULCE,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,20:09:46,M2346015,"AV LOURIVAL BATISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,20:10:02,M2346016,"RUA A CJ LAFAYETE COUTINHO, 4 :NUMERAL INFORMADO 0",.CJ HABITACIONAL LAF,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,20:21:13,M2346044,"RUA JOSE DE ARAUJO, 302 :NUMERAL INFORMADO 0",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,20:45:13,M2346094,"PCA SILVIO GARCEZ,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.5,EM VIA PUBLICA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,20:46:00,M2346097,"AV LOURIVAL BATISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS  OCUPADAS
01/05/2020,20:48:46,M2346100,"TV MARIA JOSEFINA JESUS, 81 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS  OCUPADAS
01/05/2020,20:50:11,M2346108,"RUA U LOT LAURO ROCHA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,TERMO CIRCUNSTANCIADO,
01/05/2020,20:54:50,M2346116,"RUA ALTO DA COSTA,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.5,EM VIA PUBLICA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS  OCUPADAS
01/05/2020,21:13:13,M2346147,"RUA ANTONIO FERNANDES,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS 
01/05/2020,21:13:36,M2346150,"RUA DO CORTE,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
01/05/2020,21:21:55,M2346167,"RUA F CJ ANTONIO C VALADARES,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS 
01/05/2020,21:27:07,M2346183,"RUA IMA DULCE,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,21:34:53,M2346206,"POV NOVA CONQUISTA,  ",,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,21:36:17,M2346209,"RUA SEIS CJ MARIA DO CARMO ALVES III, 56 : EST",.CJ HAB DRA MARIA CARMO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS
01/05/2020,21:51:22,M2346235,"RUA DR JOSE AMILCA AZEVEDO, 446 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS OCUPADAS 
01/05/2020,21:55:13,M2346241,"RUA C CD PARQUE FORMOSO, 44 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTRS  OCUPADAS
01/05/2020,22:13:16,M2346278,"AV STO ANTONIO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTR EM OUTRAS OCORRÊNCIAS
01/05/2020,22:23:19,M2346294,"RUA B ROSA ELZE, 359 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
01/05/2020,22:23:42,M2346295,"RUA FRANCISCO XAVIER, 119 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTR EM OUTRAS OCORRÊNCIAS
01/05/2020,22:26:45,M2346303,"AV PRES TANCREDO NEVES,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTR EM OUTRAS OCORRÊNCIAS
01/05/2020,22:28:39,M2346308,"RUA A CJ LUIZ ALVES II,  ",.LTM CRUZ ALVES II,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTR EM OUTRAS OCORRÊNCIAS
01/05/2020,23:06:31,M2346374,"RUA CINQUENTA CJ BRG EDUARDO GOMES, 120 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTR EM OUTRAS OCORRÊNCIAS
01/05/2020,23:16:20,M2346387,"RUA H LOT ROSA OESTE, 104 : EST",.LTM ROSA DO OESTE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTR EM OUTRAS OCORRÊNCIAS
01/05/2020,23:19:45,M2346391,"RUA JOSE FERNANDES,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,VTR EM OUTRAS OCORRÊNCIAS
01/05/2020,23:32:00,M2346415,"RUA VER JOSE GOMES DEL, 657 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,ENDEREÇO NÃO LOCALIZADO,
01/05/2020,23:42:47,M2346434,"RUA PRF JOSE ALENCAR CARDOSO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,","
02/05/2020,00:15:19,M2346471,"RUA GRUJIN, 440 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.5,EM VIA PUBLICA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,","
02/05/2020,00:17:39,M2346475,"RUA DA BICA,  :NUMERAL INFORMADO 0",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
02/05/2020,00:26:49,M2346486,"POV CARDOSO,  ",.NI,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,NADA CONSTATADO,
02/05/2020,00:43:09,M2346505,"TV A LOT ROSA MARIA, 20 :NUMERAL INFORMADO 0",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
02/05/2020,01:21:54,M2346546,"AV LOURIVAL BATISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,.
02/05/2020,01:40:28,M2346554,"RUA JOSE FERNANDES,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,.
02/05/2020,01:46:53,M2346559,"RUA JOSE EDILSON ANDRADE, 38 :NUMERAL INFORMADO 0",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
02/05/2020,02:27:45,M2346575,"RUA MARIA DO CARMO SILVA, 175 : EST",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
02/05/2020,03:05:07,M2346590,"RUA CEMITERIO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
02/05/2020,03:07:25,M2346592,"RUA ALEX N SILVA, 12 :NUMERAL INFORMADO 0",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
02/05/2020,03:08:44,M2346593,"RUA MARIA DO CARMO SILVA, 120 ",.LTM ROSA MARIA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,ENDEREÇO NÃO LOCALIZADO,
02/05/2020,06:23:10,M2346619,"RUA DOIS CD SANTA SUZANA, 123 : EST",.CJ BRG EDUARDO GOMES,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
02/05/2020,08:48:12,M2346635,"RUA B ROSA ELZE, 406 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,CONDUZIDO A DELEGACIA,
02/05/2020,11:57:43,M2346707,"RUA TANCREDO NEVES, 710 : EST",.LTM TIJUQUINHA,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,0010
02/05/2020,13:33:40,M2346740,"RUA SEM DENOMINACAO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,0010
02/05/2020,16:06:33,M2346836,"AV HILDETE FALCAO BATISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.5,EM VIA PUBLICA,,NADA CONSTATADO,
02/05/2020,16:25:25,M2346857,"RUA SEM DENOMINACAO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,NADA CONSTATADO,
02/05/2020,17:08:49,M2346889,"AV LOURIVAL BATISTA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.3,EM ESTABELECIMENTO COMERCIAL,,NADA CONSTATADO,
02/05/2020,17:25:10,M2346900,"AV DEP JOSE CONDE SOBRAL,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,SOLICITANTE NÃO INF. O SUFICIENTE,SOLICITANTE NÃO INFORMOU AS CARACTERISITICAS DO VEICULO  
02/05/2020,17:39:05,M2346911,"RUA G LOT JD LORETO, 117 : EST",.LTM LORETO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,SEM VTR PARA ATENDIMENTO
02/05/2020,17:42:48,M2346921,"RUA TRES CJ MARIA DO CARMO ALVES III, 348 : EST",.CJ HAB DRA MARIA CARMO,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,SEM VTR PARA ATENDIMENTO
02/05/2020,17:48:23,M2346928,"RUA SEM DENOMINACAO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,SEM VTR PARA ATENDIMENTO
02/05/2020,17:49:25,M2346933,"RUA DR CALUMBY BARRETO, 420 : EST",.CJ ROSA ELZE,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,SEM VTR PARA ATENDIMENTO
02/05/2020,18:06:01,M2346955,"RUA JOSE AUGUSTO BARRETO,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,SEM VTR PARA ATENDIMENTO
02/05/2020,18:11:17,M2346962,"RUA X LOT LAURO ROCHA,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.5,EM VIA PUBLICA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,SEM VTR PARA ATENDIMENTO
02/05/2020,18:22:02,M2346981,"POV CAMPOS,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,SEM VTR PARA ATENDIMENTO
02/05/2020,18:33:09,M2346998,"RUA JOSE FERNANDES,  ",.A DEFINIR,.SAO CRISTOVAO,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,SOLICITANTE NÃO INF. O SUFICIENTE,LOCAL EXATO DO FATO PARA ENVIO DA VTR.
02/05/2020,18:48:55,M2347027,"POV NOVA DESCOBERTA,  ",.A DEFINIR,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,SEM VTR PARA ATENDIMENTO
02/05/2020,19:21:15,M2347071,"POV ARATICUM,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,NADA CONSTATADO,
02/05/2020,19:26:58,M2347084,"ROD ARNALDO ROLEMBERG GARCEZ,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.1,EM RESIDENCIA,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,SEM VTR
02/05/2020,19:46:10,M2347104,"RUA SEM DENOMINACAO,  ",.NI,.ITAPORANGA D'AJUDA,E08420,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,E08420.2,EM VEICULO,,FALTA DE VIATURA DISPONIVEL NA AREA E ESPECIALIZADAS,SEM VTR
